CONCEPT_ID,CONCEPT_HISTORY_ID,CONCEPT_HISTORY_DATE,COMPONENT_ID,COMPONENT_HISTORY_ID,LOGICAL_TYPE,CODELIST_ID,CODELIST_HISTORY_ID,ID,CODE,DESCRIPTION,ATTRIBUTES,RN,CONCEPT_VERSION_ID,CONCEPT_NAME,CODING_SYSTEM,PHENOTYPE_ID,PHENOTYPE_VERSION_ID,PHENOTYPE_NAME,PRIMARY
2480,6360,2022-01-17T14:00:10.339428Z,2802,3836,1,2802,3782,168921,38Dg.00,Chronic obstructive pulmonary disease assessment test,"{'CPRD GOLD Med': '100237', 'BREATHE Chronic bronchitis': '', 'BREATHE Emphysema': '', 'BREATHE incident COPD': '', 'BREATHE prevalent COPD': '', 'BREATHE COPD exacerbations': '', 'BREATHE recommended': '', 'Validated, Quint et al., 2014': '', 'Cambridge COP087 (QOF 2012)': '', 'Cambridge COP151 (QOF 2012)': '', 'LSHTM Data Compass 340': '', 'LSHTM Data Compass 859': '', 'LSHTM Data Compass 1134': '', 'LSHTM Data Compass 1600': '', 'LSHTM Data Compass 1682': '', 'LSHTM Data Compass 2036': '', 'Manchester Clinical Codes 1 (QOF v24)': '', 'Manchester Clinical Codes 2 (QOF v5)': '', 'Manchester Clinical Codes 5 (Kontopantelis et al., 2014)': '', 'Manchester Clinical Codes 6 (Doran et al., 2011)': '', 'Manchester Clinical Codes 6_QOF (Doran et al., 2011)': '', 'Manchester Clinical Codes 9 (Kontopantelis et al., 2014)': '', 'Manchester Clinical Codes 21 (Kontopantelis et al., 2015)': '', 'Manchester Clinical Codes 26 (Reilly et al., 2015)': '', 'Manchester Clinical Codes 43 (Kontopantelis et al., 2012)': '', 'Manchester Clinical Codes 43_conservative (Kontopantelis et al., 2012)': '', 'Manchester Clinical Codes 43_QOF (Kontopantelis et al., 2012)': '', 'TargetCOPD_Emis (Jordan et al., 2016)': '', 'TargetCOPD_SystemOne (Jordan et al., 2016)': '', 'QOF v36 (2016-2017)': '', 'Chen et al., 2020': 'Y', 'Cole et al., 2020': '', 'Kerkhof et al., 2020': '', 'Patel et al., 2020': 'Y', 'Rockenschaub et al., 2020': ''}",1,6360,Chronic obstructive pulmonary disease (COPD) Primary care -  1,"{'id': 5, 'name': 'Read codes v2', 'description': 'Read codes v2'}",PH797,2221,Chronic obstructive pulmonary disease (COPD) Primary care,1
2480,6360,2022-01-17T14:00:10.339428Z,2802,3836,1,2802,3782,168922,661M300,COPD self-management plan agreed,"{'CPRD GOLD Med': '104117', 'BREATHE Chronic bronchitis': 'Y', 'BREATHE Emphysema': 'Y', 'BREATHE incident COPD': 'Y', 'BREATHE prevalent COPD': 'Y', 'BREATHE COPD exacerbations': '', 'BREATHE recommended': 'Y', 'Validated, Quint et al., 2014': '', 'Cambridge COP087 (QOF 2012)': '', 'Cambridge COP151 (QOF 2012)': '', 'LSHTM Data Compass 340': '', 'LSHTM Data Compass 859': '', 'LSHTM Data Compass 1134': 'Y', 'LSHTM Data Compass 1600': '', 'LSHTM Data Compass 1682': '', 'LSHTM Data Compass 2036': 'Y', 'Manchester Clinical Codes 1 (QOF v24)': '', 'Manchester Clinical Codes 2 (QOF v5)': '', 'Manchester Clinical Codes 5 (Kontopantelis et al., 2014)': '', 'Manchester Clinical Codes 6 (Doran et al., 2011)': '', 'Manchester Clinical Codes 6_QOF (Doran et al., 2011)': '', 'Manchester Clinical Codes 9 (Kontopantelis et al., 2014)': '', 'Manchester Clinical Codes 21 (Kontopantelis et al., 2015)': '', 'Manchester Clinical Codes 26 (Reilly et al., 2015)': '', 'Manchester Clinical Codes 43 (Kontopantelis et al., 2012)': '', 'Manchester Clinical Codes 43_conservative (Kontopantelis et al., 2012)': '', 'Manchester Clinical Codes 43_QOF (Kontopantelis et al., 2012)': '', 'TargetCOPD_Emis (Jordan et al., 2016)': '', 'TargetCOPD_SystemOne (Jordan et al., 2016)': '', 'QOF v36 (2016-2017)': '', 'Chen et al., 2020': 'Y', 'Cole et al., 2020': '', 'Kerkhof et al., 2020': '', 'Patel et al., 2020': 'Y', 'Rockenschaub et al., 2020': ''}",1,6360,Chronic obstructive pulmonary disease (COPD) Primary care -  1,"{'id': 5, 'name': 'Read codes v2', 'description': 'Read codes v2'}",PH797,2221,Chronic obstructive pulmonary disease (COPD) Primary care,1
2480,6360,2022-01-17T14:00:10.339428Z,2802,3836,1,2802,3782,168923,661N300,COPD self-management plan review,"{'CPRD GOLD Med': '104169', 'BREATHE Chronic bronchitis': 'Y', 'BREATHE Emphysema': 'Y', 'BREATHE incident COPD': 'Y', 'BREATHE prevalent COPD': 'Y', 'BREATHE COPD exacerbations': '', 'BREATHE recommended': 'Y', 'Validated, Quint et al., 2014': '', 'Cambridge COP087 (QOF 2012)': '', 'Cambridge COP151 (QOF 2012)': '', 'LSHTM Data Compass 340': '', 'LSHTM Data Compass 859': '', 'LSHTM Data Compass 1134': 'Y', 'LSHTM Data Compass 1600': '', 'LSHTM Data Compass 1682': '', 'LSHTM Data Compass 2036': 'Y', 'Manchester Clinical Codes 1 (QOF v24)': '', 'Manchester Clinical Codes 2 (QOF v5)': '', 'Manchester Clinical Codes 5 (Kontopantelis et al., 2014)': '', 'Manchester Clinical Codes 6 (Doran et al., 2011)': '', 'Manchester Clinical Codes 6_QOF (Doran et al., 2011)': '', 'Manchester Clinical Codes 9 (Kontopantelis et al., 2014)': '', 'Manchester Clinical Codes 21 (Kontopantelis et al., 2015)': '', 'Manchester Clinical Codes 26 (Reilly et al., 2015)': '', 'Manchester Clinical Codes 43 (Kontopantelis et al., 2012)': '', 'Manchester Clinical Codes 43_conservative (Kontopantelis et al., 2012)': '', 'Manchester Clinical Codes 43_QOF (Kontopantelis et al., 2012)': '', 'TargetCOPD_Emis (Jordan et al., 2016)': '', 'TargetCOPD_SystemOne (Jordan et al., 2016)': '', 'QOF v36 (2016-2017)': '', 'Chen et al., 2020': 'Y', 'Cole et al., 2020': '', 'Kerkhof et al., 2020': '', 'Patel et al., 2020': 'Y', 'Rockenschaub et al., 2020': ''}",1,6360,Chronic obstructive pulmonary disease (COPD) Primary care -  1,"{'id': 5, 'name': 'Read codes v2', 'description': 'Read codes v2'}",PH797,2221,Chronic obstructive pulmonary disease (COPD) Primary care,1
2480,6360,2022-01-17T14:00:10.339428Z,2802,3836,1,2802,3782,168924,6639.00,Home oxygen supply,"{'CPRD GOLD Med': '21855', 'BREATHE Chronic bronchitis': '', 'BREATHE Emphysema': '', 'BREATHE incident COPD': '', 'BREATHE prevalent COPD': '', 'BREATHE COPD exacerbations': '', 'BREATHE recommended': '', 'Validated, Quint et al., 2014': '', 'Cambridge COP087 (QOF 2012)': '', 'Cambridge COP151 (QOF 2012)': '', 'LSHTM Data Compass 340': '', 'LSHTM Data Compass 859': '', 'LSHTM Data Compass 1134': '', 'LSHTM Data Compass 1600': '', 'LSHTM Data Compass 1682': '', 'LSHTM Data Compass 2036': '', 'Manchester Clinical Codes 1 (QOF v24)': '', 'Manchester Clinical Codes 2 (QOF v5)': '', 'Manchester Clinical Codes 5 (Kontopantelis et al., 2014)': '', 'Manchester Clinical Codes 6 (Doran et al., 2011)': '', 'Manchester Clinical Codes 6_QOF (Doran et al., 2011)': '', 'Manchester Clinical Codes 9 (Kontopantelis et al., 2014)': '', 'Manchester Clinical Codes 21 (Kontopantelis et al., 2015)': '', 'Manchester Clinical Codes 26 (Reilly et al., 2015)': '', 'Manchester Clinical Codes 43 (Kontopantelis et al., 2012)': '', 'Manchester Clinical Codes 43_conservative (Kontopantelis et al., 2012)': '', 'Manchester Clinical Codes 43_QOF (Kontopantelis et al., 2012)': '', 'TargetCOPD_Emis (Jordan et al., 2016)': '', 'TargetCOPD_SystemOne (Jordan et al., 2016)': '', 'QOF v36 (2016-2017)': '', 'Chen et al., 2020': 'Y', 'Cole et al., 2020': '', 'Kerkhof et al., 2020': '', 'Patel et al., 2020': '', 'Rockenschaub et al., 2020': ''}",1,6360,Chronic obstructive pulmonary disease (COPD) Primary care -  1,"{'id': 5, 'name': 'Read codes v2', 'description': 'Read codes v2'}",PH797,2221,Chronic obstructive pulmonary disease (COPD) Primary care,1
2480,6360,2022-01-17T14:00:10.339428Z,2802,3836,1,2802,3782,168925,6639.11,Home oxygen supply started,"{'CPRD GOLD Med': '34472', 'BREATHE Chronic bronchitis': '', 'BREATHE Emphysema': '', 'BREATHE incident COPD': '', 'BREATHE prevalent COPD': '', 'BREATHE COPD exacerbations': '', 'BREATHE recommended': '', 'Validated, Quint et al., 2014': '', 'Cambridge COP087 (QOF 2012)': '', 'Cambridge COP151 (QOF 2012)': '', 'LSHTM Data Compass 340': '', 'LSHTM Data Compass 859': '', 'LSHTM Data Compass 1134': '', 'LSHTM Data Compass 1600': '', 'LSHTM Data Compass 1682': '', 'LSHTM Data Compass 2036': '', 'Manchester Clinical Codes 1 (QOF v24)': '', 'Manchester Clinical Codes 2 (QOF v5)': '', 'Manchester Clinical Codes 5 (Kontopantelis et al., 2014)': '', 'Manchester Clinical Codes 6 (Doran et al., 2011)': '', 'Manchester Clinical Codes 6_QOF (Doran et al., 2011)': '', 'Manchester Clinical Codes 9 (Kontopantelis et al., 2014)': '', 'Manchester Clinical Codes 21 (Kontopantelis et al., 2015)': '', 'Manchester Clinical Codes 26 (Reilly et al., 2015)': '', 'Manchester Clinical Codes 43 (Kontopantelis et al., 2012)': '', 'Manchester Clinical Codes 43_conservative (Kontopantelis et al., 2012)': '', 'Manchester Clinical Codes 43_QOF (Kontopantelis et al., 2012)': '', 'TargetCOPD_Emis (Jordan et al., 2016)': '', 'TargetCOPD_SystemOne (Jordan et al., 2016)': '', 'QOF v36 (2016-2017)': '', 'Chen et al., 2020': 'Y', 'Cole et al., 2020': '', 'Kerkhof et al., 2020': '', 'Patel et al., 2020': '', 'Rockenschaub et al., 2020': ''}",1,6360,Chronic obstructive pulmonary disease (COPD) Primary care -  1,"{'id': 5, 'name': 'Read codes v2', 'description': 'Read codes v2'}",PH797,2221,Chronic obstructive pulmonary disease (COPD) Primary care,1
2480,6360,2022-01-17T14:00:10.339428Z,2802,3836,1,2802,3782,168926,6639.12,Oxygen at home,"{'CPRD GOLD Med': '8417', 'BREATHE Chronic bronchitis': '', 'BREATHE Emphysema': '', 'BREATHE incident COPD': '', 'BREATHE prevalent COPD': '', 'BREATHE COPD exacerbations': '', 'BREATHE recommended': '', 'Validated, Quint et al., 2014': '', 'Cambridge COP087 (QOF 2012)': '', 'Cambridge COP151 (QOF 2012)': '', 'LSHTM Data Compass 340': '', 'LSHTM Data Compass 859': '', 'LSHTM Data Compass 1134': '', 'LSHTM Data Compass 1600': '', 'LSHTM Data Compass 1682': '', 'LSHTM Data Compass 2036': '', 'Manchester Clinical Codes 1 (QOF v24)': '', 'Manchester Clinical Codes 2 (QOF v5)': '', 'Manchester Clinical Codes 5 (Kontopantelis et al., 2014)': '', 'Manchester Clinical Codes 6 (Doran et al., 2011)': '', 'Manchester Clinical Codes 6_QOF (Doran et al., 2011)': '', 'Manchester Clinical Codes 9 (Kontopantelis et al., 2014)': '', 'Manchester Clinical Codes 21 (Kontopantelis et al., 2015)': '', 'Manchester Clinical Codes 26 (Reilly et al., 2015)': '', 'Manchester Clinical Codes 43 (Kontopantelis et al., 2012)': '', 'Manchester Clinical Codes 43_conservative (Kontopantelis et al., 2012)': '', 'Manchester Clinical Codes 43_QOF (Kontopantelis et al., 2012)': '', 'TargetCOPD_Emis (Jordan et al., 2016)': '', 'TargetCOPD_SystemOne (Jordan et al., 2016)': '', 'QOF v36 (2016-2017)': '', 'Chen et al., 2020': 'Y', 'Cole et al., 2020': '', 'Kerkhof et al., 2020': '', 'Patel et al., 2020': '', 'Rockenschaub et al., 2020': ''}",1,6360,Chronic obstructive pulmonary disease (COPD) Primary care -  1,"{'id': 5, 'name': 'Read codes v2', 'description': 'Read codes v2'}",PH797,2221,Chronic obstructive pulmonary disease (COPD) Primary care,1
2480,6360,2022-01-17T14:00:10.339428Z,2802,3836,1,2802,3782,168927,663E.00,Home oxygen supply stopped,"{'CPRD GOLD Med': '37030', 'BREATHE Chronic bronchitis': '', 'BREATHE Emphysema': '', 'BREATHE incident COPD': '', 'BREATHE prevalent COPD': '', 'BREATHE COPD exacerbations': '', 'BREATHE recommended': '', 'Validated, Quint et al., 2014': '', 'Cambridge COP087 (QOF 2012)': '', 'Cambridge COP151 (QOF 2012)': '', 'LSHTM Data Compass 340': '', 'LSHTM Data Compass 859': '', 'LSHTM Data Compass 1134': '', 'LSHTM Data Compass 1600': '', 'LSHTM Data Compass 1682': '', 'LSHTM Data Compass 2036': '', 'Manchester Clinical Codes 1 (QOF v24)': '', 'Manchester Clinical Codes 2 (QOF v5)': '', 'Manchester Clinical Codes 5 (Kontopantelis et al., 2014)': '', 'Manchester Clinical Codes 6 (Doran et al., 2011)': '', 'Manchester Clinical Codes 6_QOF (Doran et al., 2011)': '', 'Manchester Clinical Codes 9 (Kontopantelis et al., 2014)': '', 'Manchester Clinical Codes 21 (Kontopantelis et al., 2015)': '', 'Manchester Clinical Codes 26 (Reilly et al., 2015)': '', 'Manchester Clinical Codes 43 (Kontopantelis et al., 2012)': '', 'Manchester Clinical Codes 43_conservative (Kontopantelis et al., 2012)': '', 'Manchester Clinical Codes 43_QOF (Kontopantelis et al., 2012)': '', 'TargetCOPD_Emis (Jordan et al., 2016)': '', 'TargetCOPD_SystemOne (Jordan et al., 2016)': '', 'QOF v36 (2016-2017)': '', 'Chen et al., 2020': 'Y', 'Cole et al., 2020': '', 'Kerkhof et al., 2020': '', 'Patel et al., 2020': '', 'Rockenschaub et al., 2020': ''}",1,6360,Chronic obstructive pulmonary disease (COPD) Primary care -  1,"{'id': 5, 'name': 'Read codes v2', 'description': 'Read codes v2'}",PH797,2221,Chronic obstructive pulmonary disease (COPD) Primary care,1
2480,6360,2022-01-17T14:00:10.339428Z,2802,3836,1,2802,3782,168877,663K.00,Airways obstructn irreversible,"{'CPRD GOLD Med': '4084', 'BREATHE Chronic bronchitis': 'Y', 'BREATHE Emphysema': 'Y', 'BREATHE incident COPD': 'Y', 'BREATHE prevalent COPD': 'Y', 'BREATHE COPD exacerbations': '', 'BREATHE recommended': 'Y', 'Validated, Quint et al., 2014': 'Y', 'Cambridge COP087 (QOF 2012)': '', 'Cambridge COP151 (QOF 2012)': '', 'LSHTM Data Compass 340': '', 'LSHTM Data Compass 859': '', 'LSHTM Data Compass 1134': 'Y', 'LSHTM Data Compass 1600': '', 'LSHTM Data Compass 1682': '', 'LSHTM Data Compass 2036': 'Y', 'Manchester Clinical Codes 1 (QOF v24)': '', 'Manchester Clinical Codes 2 (QOF v5)': '', 'Manchester Clinical Codes 5 (Kontopantelis et al., 2014)': '', 'Manchester Clinical Codes 6 (Doran et al., 2011)': '', 'Manchester Clinical Codes 6_QOF (Doran et al., 2011)': '', 'Manchester Clinical Codes 9 (Kontopantelis et al., 2014)': '', 'Manchester Clinical Codes 21 (Kontopantelis et al., 2015)': '', 'Manchester Clinical Codes 26 (Reilly et al., 2015)': '', 'Manchester Clinical Codes 43 (Kontopantelis et al., 2012)': '', 'Manchester Clinical Codes 43_conservative (Kontopantelis et al., 2012)': '', 'Manchester Clinical Codes 43_QOF (Kontopantelis et al., 2012)': '', 'TargetCOPD_Emis (Jordan et al., 2016)': '', 'TargetCOPD_SystemOne (Jordan et al., 2016)': '', 'QOF v36 (2016-2017)': '', 'Chen et al., 2020': 'Y', 'Cole et al., 2020': '', 'Kerkhof et al., 2020': '', 'Patel et al., 2020': '', 'Rockenschaub et al., 2020': ''}",1,6360,Chronic obstructive pulmonary disease (COPD) Primary care -  1,"{'id': 5, 'name': 'Read codes v2', 'description': 'Read codes v2'}",PH797,2221,Chronic obstructive pulmonary disease (COPD) Primary care,1
2480,6360,2022-01-17T14:00:10.339428Z,2802,3836,1,2802,3782,168878,66YB.00,Chronic obstructive pulmonary disease monitoring,"{'CPRD GOLD Med': '9520', 'BREATHE Chronic bronchitis': 'Y', 'BREATHE Emphysema': 'Y', 'BREATHE incident COPD': 'Y', 'BREATHE prevalent COPD': 'Y', 'BREATHE COPD exacerbations': '', 'BREATHE recommended': 'Y', 'Validated, Quint et al., 2014': 'Y', 'Cambridge COP087 (QOF 2012)': '', 'Cambridge COP151 (QOF 2012)': '', 'LSHTM Data Compass 340': 'Y', 'LSHTM Data Compass 859': 'Y', 'LSHTM Data Compass 1134': 'Y', 'LSHTM Data Compass 1600': 'Y', 'LSHTM Data Compass 1682': 'Y', 'LSHTM Data Compass 2036': 'Y', 'Manchester Clinical Codes 1 (QOF v24)': '', 'Manchester Clinical Codes 2 (QOF v5)': '', 'Manchester Clinical Codes 5 (Kontopantelis et al., 2014)': '', 'Manchester Clinical Codes 6 (Doran et al., 2011)': 'Y', 'Manchester Clinical Codes 6_QOF (Doran et al., 2011)': '', 'Manchester Clinical Codes 9 (Kontopantelis et al., 2014)': '', 'Manchester Clinical Codes 21 (Kontopantelis et al., 2015)': '', 'Manchester Clinical Codes 26 (Reilly et al., 2015)': '', 'Manchester Clinical Codes 43 (Kontopantelis et al., 2012)': 'Y', 'Manchester Clinical Codes 43_conservative (Kontopantelis et al., 2012)': '', 'Manchester Clinical Codes 43_QOF (Kontopantelis et al., 2012)': '', 'TargetCOPD_Emis (Jordan et al., 2016)': '', 'TargetCOPD_SystemOne (Jordan et al., 2016)': '', 'QOF v36 (2016-2017)': '', 'Chen et al., 2020': 'Y', 'Cole et al., 2020': '', 'Kerkhof et al., 2020': '', 'Patel et al., 2020': 'Y', 'Rockenschaub et al., 2020': ''}",1,6360,Chronic obstructive pulmonary disease (COPD) Primary care -  1,"{'id': 5, 'name': 'Read codes v2', 'description': 'Read codes v2'}",PH797,2221,Chronic obstructive pulmonary disease (COPD) Primary care,1
2480,6360,2022-01-17T14:00:10.339428Z,2802,3836,1,2802,3782,168928,66YB000,Chronic obstructive pulmonary disease 3 monthly review,"{'CPRD GOLD Med': '102685', 'BREATHE Chronic bronchitis': 'Y', 'BREATHE Emphysema': 'Y', 'BREATHE incident COPD': 'Y', 'BREATHE prevalent COPD': 'Y', 'BREATHE COPD exacerbations': '', 'BREATHE recommended': 'Y', 'Validated, Quint et al., 2014': '', 'Cambridge COP087 (QOF 2012)': '', 'Cambridge COP151 (QOF 2012)': '', 'LSHTM Data Compass 340': 'Y', 'LSHTM Data Compass 859': 'Y', 'LSHTM Data Compass 1134': 'Y', 'LSHTM Data Compass 1600': 'Y', 'LSHTM Data Compass 1682': 'Y', 'LSHTM Data Compass 2036': 'Y', 'Manchester Clinical Codes 1 (QOF v24)': '', 'Manchester Clinical Codes 2 (QOF v5)': '', 'Manchester Clinical Codes 5 (Kontopantelis et al., 2014)': '', 'Manchester Clinical Codes 6 (Doran et al., 2011)': '', 'Manchester Clinical Codes 6_QOF (Doran et al., 2011)': '', 'Manchester Clinical Codes 9 (Kontopantelis et al., 2014)': '', 'Manchester Clinical Codes 21 (Kontopantelis et al., 2015)': '', 'Manchester Clinical Codes 26 (Reilly et al., 2015)': '', 'Manchester Clinical Codes 43 (Kontopantelis et al., 2012)': '', 'Manchester Clinical Codes 43_conservative (Kontopantelis et al., 2012)': '', 'Manchester Clinical Codes 43_QOF (Kontopantelis et al., 2012)': '', 'TargetCOPD_Emis (Jordan et al., 2016)': '', 'TargetCOPD_SystemOne (Jordan et al., 2016)': '', 'QOF v36 (2016-2017)': '', 'Chen et al., 2020': 'Y', 'Cole et al., 2020': '', 'Kerkhof et al., 2020': '', 'Patel et al., 2020': 'Y', 'Rockenschaub et al., 2020': ''}",1,6360,Chronic obstructive pulmonary disease (COPD) Primary care -  1,"{'id': 5, 'name': 'Read codes v2', 'description': 'Read codes v2'}",PH797,2221,Chronic obstructive pulmonary disease (COPD) Primary care,1
2480,6360,2022-01-17T14:00:10.339428Z,2802,3836,1,2802,3782,168929,66YB100,Chronic obstructive pulmonary disease 6 monthly review,"{'CPRD GOLD Med': '103007', 'BREATHE Chronic bronchitis': 'Y', 'BREATHE Emphysema': 'Y', 'BREATHE incident COPD': 'Y', 'BREATHE prevalent COPD': 'Y', 'BREATHE COPD exacerbations': '', 'BREATHE recommended': 'Y', 'Validated, Quint et al., 2014': '', 'Cambridge COP087 (QOF 2012)': '', 'Cambridge COP151 (QOF 2012)': '', 'LSHTM Data Compass 340': 'Y', 'LSHTM Data Compass 859': 'Y', 'LSHTM Data Compass 1134': 'Y', 'LSHTM Data Compass 1600': 'Y', 'LSHTM Data Compass 1682': 'Y', 'LSHTM Data Compass 2036': 'Y', 'Manchester Clinical Codes 1 (QOF v24)': '', 'Manchester Clinical Codes 2 (QOF v5)': '', 'Manchester Clinical Codes 5 (Kontopantelis et al., 2014)': '', 'Manchester Clinical Codes 6 (Doran et al., 2011)': '', 'Manchester Clinical Codes 6_QOF (Doran et al., 2011)': '', 'Manchester Clinical Codes 9 (Kontopantelis et al., 2014)': '', 'Manchester Clinical Codes 21 (Kontopantelis et al., 2015)': '', 'Manchester Clinical Codes 26 (Reilly et al., 2015)': '', 'Manchester Clinical Codes 43 (Kontopantelis et al., 2012)': '', 'Manchester Clinical Codes 43_conservative (Kontopantelis et al., 2012)': '', 'Manchester Clinical Codes 43_QOF (Kontopantelis et al., 2012)': '', 'TargetCOPD_Emis (Jordan et al., 2016)': '', 'TargetCOPD_SystemOne (Jordan et al., 2016)': '', 'QOF v36 (2016-2017)': '', 'Chen et al., 2020': 'Y', 'Cole et al., 2020': '', 'Kerkhof et al., 2020': '', 'Patel et al., 2020': 'Y', 'Rockenschaub et al., 2020': ''}",1,6360,Chronic obstructive pulmonary disease (COPD) Primary care -  1,"{'id': 5, 'name': 'Read codes v2', 'description': 'Read codes v2'}",PH797,2221,Chronic obstructive pulmonary disease (COPD) Primary care,1
2480,6360,2022-01-17T14:00:10.339428Z,2802,3836,1,2802,3782,168883,66YS.00,Chronic obstructive pulmonary disease monitoring by nurse,"{'CPRD GOLD Med': '26018', 'BREATHE Chronic bronchitis': 'Y', 'BREATHE Emphysema': 'Y', 'BREATHE incident COPD': 'Y', 'BREATHE prevalent COPD': 'Y', 'BREATHE COPD exacerbations': '', 'BREATHE recommended': 'Y', 'Validated, Quint et al., 2014': 'Y', 'Cambridge COP087 (QOF 2012)': '', 'Cambridge COP151 (QOF 2012)': '', 'LSHTM Data Compass 340': 'Y', 'LSHTM Data Compass 859': 'Y', 'LSHTM Data Compass 1134': 'Y', 'LSHTM Data Compass 1600': 'Y', 'LSHTM Data Compass 1682': 'Y', 'LSHTM Data Compass 2036': 'Y', 'Manchester Clinical Codes 1 (QOF v24)': '', 'Manchester Clinical Codes 2 (QOF v5)': '', 'Manchester Clinical Codes 5 (Kontopantelis et al., 2014)': '', 'Manchester Clinical Codes 6 (Doran et al., 2011)': 'Y', 'Manchester Clinical Codes 6_QOF (Doran et al., 2011)': '', 'Manchester Clinical Codes 9 (Kontopantelis et al., 2014)': '', 'Manchester Clinical Codes 21 (Kontopantelis et al., 2015)': '', 'Manchester Clinical Codes 26 (Reilly et al., 2015)': '', 'Manchester Clinical Codes 43 (Kontopantelis et al., 2012)': 'Y', 'Manchester Clinical Codes 43_conservative (Kontopantelis et al., 2012)': '', 'Manchester Clinical Codes 43_QOF (Kontopantelis et al., 2012)': '', 'TargetCOPD_Emis (Jordan et al., 2016)': '', 'TargetCOPD_SystemOne (Jordan et al., 2016)': '', 'QOF v36 (2016-2017)': '', 'Chen et al., 2020': 'Y', 'Cole et al., 2020': '', 'Kerkhof et al., 2020': '', 'Patel et al., 2020': 'Y', 'Rockenschaub et al., 2020': ''}",1,6360,Chronic obstructive pulmonary disease (COPD) Primary care -  1,"{'id': 5, 'name': 'Read codes v2', 'description': 'Read codes v2'}",PH797,2221,Chronic obstructive pulmonary disease (COPD) Primary care,1
2480,6360,2022-01-17T14:00:10.339428Z,2802,3836,1,2802,3782,168884,66YT.00,Chronic obstructive pulmonary disease monitoring by doctor,"{'CPRD GOLD Med': '45998', 'BREATHE Chronic bronchitis': 'Y', 'BREATHE Emphysema': 'Y', 'BREATHE incident COPD': 'Y', 'BREATHE prevalent COPD': 'Y', 'BREATHE COPD exacerbations': '', 'BREATHE recommended': 'Y', 'Validated, Quint et al., 2014': 'Y', 'Cambridge COP087 (QOF 2012)': '', 'Cambridge COP151 (QOF 2012)': '', 'LSHTM Data Compass 340': 'Y', 'LSHTM Data Compass 859': 'Y', 'LSHTM Data Compass 1134': 'Y', 'LSHTM Data Compass 1600': 'Y', 'LSHTM Data Compass 1682': 'Y', 'LSHTM Data Compass 2036': 'Y', 'Manchester Clinical Codes 1 (QOF v24)': '', 'Manchester Clinical Codes 2 (QOF v5)': '', 'Manchester Clinical Codes 5 (Kontopantelis et al., 2014)': '', 'Manchester Clinical Codes 6 (Doran et al., 2011)': 'Y', 'Manchester Clinical Codes 6_QOF (Doran et al., 2011)': '', 'Manchester Clinical Codes 9 (Kontopantelis et al., 2014)': '', 'Manchester Clinical Codes 21 (Kontopantelis et al., 2015)': '', 'Manchester Clinical Codes 26 (Reilly et al., 2015)': '', 'Manchester Clinical Codes 43 (Kontopantelis et al., 2012)': 'Y', 'Manchester Clinical Codes 43_conservative (Kontopantelis et al., 2012)': '', 'Manchester Clinical Codes 43_QOF (Kontopantelis et al., 2012)': '', 'TargetCOPD_Emis (Jordan et al., 2016)': '', 'TargetCOPD_SystemOne (Jordan et al., 2016)': '', 'QOF v36 (2016-2017)': '', 'Chen et al., 2020': 'Y', 'Cole et al., 2020': '', 'Kerkhof et al., 2020': '', 'Patel et al., 2020': 'Y', 'Rockenschaub et al., 2020': ''}",1,6360,Chronic obstructive pulmonary disease (COPD) Primary care -  1,"{'id': 5, 'name': 'Read codes v2', 'description': 'Read codes v2'}",PH797,2221,Chronic obstructive pulmonary disease (COPD) Primary care,1
2480,6360,2022-01-17T14:00:10.339428Z,2802,3836,1,2802,3782,168887,679V.00,Health education - chronic obstructive pulmonary disease,"{'CPRD GOLD Med': '42313', 'BREATHE Chronic bronchitis': 'Y', 'BREATHE Emphysema': 'Y', 'BREATHE incident COPD': 'Y', 'BREATHE prevalent COPD': 'Y', 'BREATHE COPD exacerbations': '', 'BREATHE recommended': 'Y', 'Validated, Quint et al., 2014': 'Y', 'Cambridge COP087 (QOF 2012)': '', 'Cambridge COP151 (QOF 2012)': '', 'LSHTM Data Compass 340': '', 'LSHTM Data Compass 859': '', 'LSHTM Data Compass 1134': '', 'LSHTM Data Compass 1600': '', 'LSHTM Data Compass 1682': '', 'LSHTM Data Compass 2036': '', 'Manchester Clinical Codes 1 (QOF v24)': '', 'Manchester Clinical Codes 2 (QOF v5)': '', 'Manchester Clinical Codes 5 (Kontopantelis et al., 2014)': '', 'Manchester Clinical Codes 6 (Doran et al., 2011)': '', 'Manchester Clinical Codes 6_QOF (Doran et al., 2011)': '', 'Manchester Clinical Codes 9 (Kontopantelis et al., 2014)': '', 'Manchester Clinical Codes 21 (Kontopantelis et al., 2015)': '', 'Manchester Clinical Codes 26 (Reilly et al., 2015)': '', 'Manchester Clinical Codes 43 (Kontopantelis et al., 2012)': '', 'Manchester Clinical Codes 43_conservative (Kontopantelis et al., 2012)': '', 'Manchester Clinical Codes 43_QOF (Kontopantelis et al., 2012)': '', 'TargetCOPD_Emis (Jordan et al., 2016)': '', 'TargetCOPD_SystemOne (Jordan et al., 2016)': '', 'QOF v36 (2016-2017)': '', 'Chen et al., 2020': 'Y', 'Cole et al., 2020': '', 'Kerkhof et al., 2020': '', 'Patel et al., 2020': 'Y', 'Rockenschaub et al., 2020': ''}",1,6360,Chronic obstructive pulmonary disease (COPD) Primary care -  1,"{'id': 5, 'name': 'Read codes v2', 'description': 'Read codes v2'}",PH797,2221,Chronic obstructive pulmonary disease (COPD) Primary care,1
